order_item_id,order_id,product_id,quantity,unit_price,discount
2520,4663,494,3,56501.03,10
2521,3243,453,1,49229.53,0
2522,4692,396,2,99290.22,10
2523,978,403,1,97922.06,0
2524,4000,231,2,72371.53,5
2525,566,331,5,73466.72,10
2526,2861,87,1,40730.06,15
2527,205,86,3,43222.76,5
2528,4390,465,5,59410.19,10
2529,1961,8,5,74305.37,5
2530,4567,469,4,77119.9,20
2531,1278,380,2,21655.35,20
2532,1596,460,2,16069.47,15
2533,2529,223,3,53507.19,10
2534,158,68,2,90094.82,10
2535,1351,398,2,3830.59,20
2536,3867,338,1,64167.05,15
2537,1293,133,4,98607.61,5
2538,1805,212,4,29307.42,0
2539,3888,484,2,6275.11,5
2540,4295,127,3,99298.02,5
2541,3589,478,3,74291.14,15
2542,1697,315,4,60411.55,0
2543,238,178,5,48482.99,5
2544,3530,378,1,87284.41,20
2545,3355,323,1,4469.83,10
2546,1119,485,1,22507.03,5
2547,4813,57,5,76914.42,15
2548,2117,441,5,63302.19,5
2549,3709,18,3,95596.58,0
2550,1065,220,2,69828.59,10
2551,85,205,5,91626.41,15
2552,881,424,1,33522.81,15
2553,2345,456,5,51543.44,0
2554,1435,334,4,85851.73,10
2555,4341,217,4,63467.49,20
2556,188,291,5,86990.3,5
2557,2219,260,1,70488.31,15
2558,1592,481,1,16490.54,5
2559,3802,446,1,66518.07,5
2560,381,346,5,97604.4,10
2561,4496,475,2,80252.66,5
2562,2004,127,3,92325.56,5
2563,478,300,1,48530.87,10
2564,3783,486,2,46823.3,5
2565,4391,270,5,94911.16,0
2566,4045,313,5,78676.51,5
2567,3927,70,2,86725.9,0
2568,3805,54,1,46520.76,20
2569,2360,57,1,84771.93,10
2570,3305,439,1,91186.32,5
2571,3009,272,5,6265.24,15
2572,4425,121,2,75883.81,10
2573,3372,410,4,51040.15,5
2574,1294,450,1,2583.28,20
2575,2305,449,2,88803.5,5
2576,1575,99,1,42482.66,15
2577,2745,30,5,55577.89,20
2578,2287,47,3,40452.19,15
2579,2655,221,2,47010.13,20
2580,4915,449,5,32102.02,15
2581,836,443,2,98998.32,20
2582,4395,332,1,77001.32,0
2583,2236,49,4,20998.97,15
2584,129,64,2,21023.88,15
2585,1704,327,2,78835.45,15
2586,46,113,4,24044.15,5
2587,3089,251,3,90742.89,0
2588,2198,487,1,18216.38,5
2589,2140,114,1,27263.48,15
2590,1257,78,4,7632.61,20
2591,919,349,1,76043.86,15
2592,2478,46,2,87178.99,15
2593,31,292,3,85581.84,15
2594,716,81,2,90595.99,15
2595,4924,456,1,80620.49,0
2596,3294,331,3,7283.53,20
2597,2084,6,3,38876.3,0
2598,1402,18,5,25636.09,0
2599,1519,124,5,92191.03,5
2600,2669,245,3,8288.3,15
2601,2656,53,2,46928.9,5
2602,3646,403,1,73147.02,5
2603,427,427,4,52547.82,15
2604,2496,241,1,27740.43,5
2605,4686,239,2,37781.06,0
2606,2220,211,2,54200.25,0
2607,1650,83,4,80654.33,5
2608,150,160,5,85842.27,20
2609,2652,270,2,64307.65,15
2610,159,268,1,33354.64,10
2611,306,155,4,68929.63,0
2612,3187,240,4,29134.29,20
2613,166,72,3,73946.42,5
2614,13,185,1,89691.94,15
2615,1101,140,4,32637.18,15
2616,2218,313,3,67084.77,0
2617,3151,352,4,31789.86,15
2618,2853,480,1,12409.3,15
2619,3055,435,4,74043.29,15
2620,3722,84,3,34402.88,5
2621,4155,271,1,16077.04,20
2622,2593,412,5,53611.68,15
2623,2587,457,4,76944.02,20
2624,4350,215,5,96617.88,5
2625,1982,398,4,80903.45,0
2626,4858,460,3,6521.02,0
2627,2286,363,5,2664.84,5
2628,4091,143,5,53271.15,10
2629,54,111,4,80903.24,5
2630,395,155,1,26197.89,0
2631,3640,285,5,32719.2,15
2632,40,27,1,4084.26,0
2633,2678,140,2,58485.49,5
2634,78,198,2,92817.6,15
2635,4970,304,4,15818.36,10
2636,715,146,2,25919.58,0
2637,2039,497,1,5646.47,0
2638,4694,321,4,88135.53,0
2639,847,79,3,46998.13,20
2640,2091,440,2,96212.98,20
2641,3265,266,3,48334.59,10
2642,810,193,1,4311.22,0
2643,4235,103,1,46274.3,0
2644,664,410,1,54846.83,0
2645,4054,262,5,54182.85,10
2646,4874,119,1,71848.73,5
2647,1948,33,4,19092.56,0
2648,4514,150,2,87365.99,20
2649,764,467,4,79532.52,10
2650,168,269,2,70732.8,0
2651,2769,390,5,64345.11,15
2652,4405,54,3,88339.22,20
2653,4785,389,5,54155.83,0
2654,3476,161,2,84979.73,5
2655,3157,170,1,881.38,5
2656,4236,236,4,39632.61,20
2657,4634,198,3,80369.74,20
2658,966,240,2,78211.7,0
2659,3750,69,5,45312.59,15
2660,1107,193,3,43143.67,20
2661,860,382,2,27280.64,20
2662,4893,423,1,21137.74,5
2663,4901,421,4,45296.15,0
2664,1762,285,5,82120.91,15
2665,2690,386,3,75154.29,10
2666,3095,108,5,9889.05,5
2667,703,437,2,666.59,0
2668,50,97,5,91070.22,15
2669,2365,404,5,13516.29,0
2670,2988,371,3,24809.34,5
2671,2925,269,3,59185.65,5
2672,1764,50,2,12235.48,20
2673,3790,70,2,97656.95,20
2674,4795,29,2,25522.44,20
2675,4544,477,4,3545.1,5
2676,4668,117,2,33396.29,20
2677,4413,332,5,32444.27,0
2678,2048,402,3,89303.19,5
2679,1013,456,3,44607.88,5
2680,1906,354,1,62325.58,10
2681,306,228,5,97408.55,0
2682,1298,333,1,40782.27,5
2683,1557,450,4,27421.47,20
2684,3964,342,3,11856.38,5
2685,790,200,4,54864.18,20
2686,170,54,4,5122.92,5
2687,3032,492,1,69930.88,15
2688,688,140,1,83370.24,10
2689,3653,131,5,25859.75,15
2690,22,240,1,41848.55,10
2691,1443,465,5,63685.65,0
2692,366,87,3,45179.44,20
2693,250,230,5,2323.84,20
2694,3602,287,1,40162.89,0
2695,3678,194,3,31695.42,20
2696,1057,450,3,51591.48,10
2697,1719,183,2,55465.15,5
2698,2241,198,1,88836.07,15
2699,815,397,1,27982.21,5
2700,2599,283,3,98525.43,0
2701,4715,25,4,71396.84,5
2702,3371,119,5,68509.35,10
2703,2467,465,2,94458.62,5
2704,3062,173,4,77326.37,5
2705,4603,406,5,36121.4,0
2706,144,54,2,99615.89,5
2707,850,307,5,7174.91,0
2708,1193,221,4,45717.33,20
2709,4645,476,5,54343.03,20
2710,4581,2,1,94378.12,20
2711,4949,129,1,93763.64,15
2712,1047,212,4,74311.14,0
2713,743,459,2,76053.32,0
2714,340,476,1,35825.27,20
2715,4608,317,2,11170.58,5
2716,231,183,5,9880.04,10
2717,1992,53,2,99528.76,20
2718,115,470,1,6991.88,20
2719,2579,400,5,7363.39,0
2720,2411,477,3,98622.6,20
2721,659,233,5,83491.2,0
2722,1943,472,5,87983.15,15
2723,4400,406,1,19254.03,20
2724,1076,25,4,95631.04,15
2725,4558,412,3,75756.08,0
2726,3062,289,2,8502.68,10
2727,545,119,2,91564.96,5
2728,3840,457,2,27399.18,10
2729,1306,184,4,46489.86,5
2730,2228,152,2,51724.83,20
2731,1327,253,3,2997.27,0
2732,4658,272,5,24551.17,5
2733,2956,421,1,41933.72,20
2734,3977,312,5,74138.14,0
2735,388,306,3,3065.94,20
2736,3153,61,3,35142.85,5
2737,4755,74,2,39391.62,20
2738,3643,199,1,37501.21,20
2739,2434,360,1,45526.03,20
2740,134,236,1,88709.88,20
2741,4305,367,2,56858.08,0
2742,2839,25,1,85371.29,20
2743,2873,475,4,63447.21,20
2744,1811,491,1,19932.63,15
2745,3691,270,5,11358.13,5
2746,1406,306,5,74850.32,0
2747,3867,125,3,30873.31,10
2748,1868,160,1,54591.96,10
2749,3507,223,5,80002.06,5
2750,2306,358,5,74711.33,15
2751,4343,22,5,74599.47,0
2752,14,327,3,62824.37,0
2753,4656,3,5,30240.54,0
2754,494,1,4,88566.53,5
2755,4444,373,1,86762.63,20
2756,1093,132,5,19047.53,15
2757,4096,315,4,9026.47,15
2758,4226,301,2,35517.6,10
2759,2642,159,1,11778.08,10
2760,4351,148,2,56650.88,5
2761,989,230,1,76034.79,5
2762,4414,385,4,47024.38,15
2763,1957,467,3,78920.89,10
2764,1935,426,4,51350.18,5
2765,151,471,3,90625.23,10
2766,161,424,2,53370.08,15
2767,267,50,3,61039.32,0
2768,3580,150,4,48955.45,10
2769,516,135,5,91229.42,10
2770,4211,485,2,98055.19,20
2771,3785,33,3,34484.0,15
2772,1732,202,4,65916.03,20
2773,3337,231,4,61831.71,0
2774,4325,499,5,23972.05,0
2775,4033,270,3,36143.71,0
2776,2547,20,1,9529.6,15
2777,143,418,3,23028.75,15
2778,1207,384,1,86391.0,20
2779,2980,373,2,13528.19,20
2780,4510,381,1,46348.46,15
2781,1784,220,1,92468.25,20
2782,856,129,5,24353.96,5
2783,3083,306,5,39976.75,5
2784,1081,5,5,27805.25,20
2785,666,407,5,52455.55,10
2786,2927,288,5,93063.03,0
2787,2311,316,3,92093.08,0
2788,1856,106,5,28387.78,20
2789,2102,115,1,55259.47,5
2790,2354,120,4,24766.44,10
2791,878,29,4,93514.76,5
2792,4353,448,4,6669.19,5
2793,2007,320,2,41464.78,20
2794,3473,320,5,93943.13,20
2795,2916,237,5,6964.53,10
2796,1438,83,2,64656.99,15
2797,4869,445,3,88490.27,15
2798,4908,417,1,28070.12,15
2799,654,169,5,24009.57,15
2800,4130,358,5,85223.46,5
2801,2370,186,4,273.46,5
2802,669,174,2,1719.85,0
2803,1840,269,4,42180.12,0
2804,4393,71,5,18985.34,0
2805,1792,222,4,2270.75,20
2806,2758,375,4,12750.96,5
2807,3373,312,4,454.1,20
2808,2836,156,1,15284.37,15
2809,4168,26,4,68023.65,15
2810,4373,471,5,49703.2,10
2811,4376,445,4,62020.77,0
2812,3383,390,1,11308.33,15
2813,3498,157,1,33799.46,10
2814,4886,389,5,80979.04,20
2815,2488,290,3,47898.37,15
2816,4227,126,5,14673.71,15
2817,1513,478,5,89468.45,0
2818,4280,451,4,91814.17,10
2819,4799,432,3,18399.31,10
2820,2845,455,2,56027.51,20
2821,4169,247,3,91957.27,15
2822,2387,359,2,46005.25,5
2823,3791,444,3,21694.46,10
2824,1530,433,4,2053.71,20
2825,2111,16,1,74881.42,0
2826,1867,100,5,61344.99,5
2827,1055,67,3,92031.78,0
2828,2246,289,1,96540.64,5
2829,4528,181,3,34347.92,0
2830,4310,45,2,32992.85,0
2831,737,178,1,76360.72,0
2832,3722,291,4,62237.89,0
2833,4169,308,2,23714.75,20
2834,2739,59,5,53229.84,15
2835,1077,331,3,23482.73,0
2836,2539,11,3,38785.5,5
2837,2249,29,4,96884.5,10
2838,2272,480,5,80774.51,20
2839,1254,165,3,15525.52,15
2840,4303,21,2,28412.44,20
2841,2078,335,1,28711.34,5
2842,3374,12,3,39832.48,5
2843,417,346,2,92369.41,5
2844,14,349,4,19719.67,15
2845,3755,252,1,20694.4,20
2846,3118,95,3,1431.2,10
2847,761,207,4,75248.97,15
2848,1638,460,4,19611.23,15
2849,3898,326,3,77341.38,10
2850,3142,327,2,15740.05,5
2851,545,37,4,49237.49,20
2852,487,17,4,9369.01,15
2853,4791,186,4,14680.71,10
2854,3683,42,1,99268.46,20
2855,3395,306,4,19459.17,15
2856,1680,167,2,31120.96,15
2857,229,355,2,73402.72,0
2858,14,121,4,62436.29,10
2859,55,299,5,4237.46,5
2860,153,90,4,60527.13,0
2861,1844,185,4,40833.09,0
2862,2437,195,3,62853.02,0
2863,1246,428,4,25308.48,10
2864,1420,190,2,37175.16,10
2865,2280,61,5,65033.49,5
2866,2611,234,1,85679.48,5
2867,1629,11,2,79416.89,15
2868,2040,451,3,55739.78,15
2869,4048,181,5,77801.55,5
2870,3873,33,3,68632.39,10
2871,426,240,5,3338.87,15
2872,4996,375,1,23071.92,20
2873,3719,245,5,63104.58,10
2874,1909,418,5,66017.61,10
2875,3643,248,1,72949.96,5
2876,3202,44,4,66618.19,20
2877,1508,364,2,51680.8,15
2878,2566,24,1,37555.32,10
2879,1813,345,4,6409.08,10
2880,4648,162,3,93298.44,0
2881,4596,318,3,70808.52,5
2882,4047,160,5,88644.82,20
2883,1229,31,1,69573.86,5
2884,1475,359,3,42418.61,0
2885,4216,244,3,38997.91,0
2886,4026,274,1,9895.26,15
2887,3260,167,1,424.11,10
2888,3487,430,1,61978.63,0
2889,4620,41,5,67928.85,5
2890,2184,423,5,23720.08,5
2891,4175,172,5,17479.75,5
2892,1561,229,1,12440.04,15
2893,2774,181,3,76699.52,0
2894,2992,130,5,57928.46,0
2895,2815,259,5,91566.59,10
2896,2661,280,1,81213.13,15
2897,725,150,5,6052.61,0
2898,2445,337,2,85046.44,10
2899,4773,258,1,90933.34,0
2900,1082,65,3,85441.82,0
2901,1893,284,3,22897.88,0
2902,2819,460,4,98452.52,10
2903,1300,127,5,70644.63,20
2904,715,15,3,50164.13,20
2905,89,148,5,12955.86,5
2906,3721,297,4,76220.27,0
2907,3125,271,1,32170.01,0
2908,1871,364,4,40628.38,20
2909,3902,361,2,65058.32,20
2910,1848,491,3,53596.28,15
2911,4320,38,5,11017.71,10
2912,1254,489,4,92157.26,10
2913,3247,364,5,43867.86,10
2914,1585,259,3,11339.9,10
2915,3569,169,3,19053.87,15
2916,3885,476,1,29523.79,10
2917,1215,327,4,72121.38,20
2918,1183,342,5,48034.3,10
2919,4783,155,1,77403.37,15
2920,2218,471,1,77080.32,0
2921,2101,179,4,47276.21,15
2922,2781,128,2,42147.32,0
2923,1688,206,1,90458.41,20
2924,4562,380,3,63782.41,5
2925,4930,199,2,71609.09,20
2926,3847,11,1,22011.12,10
2927,4128,55,3,79925.32,20
2928,1741,103,1,74628.94,10
2929,3379,125,4,27642.73,0
2930,2826,495,4,17070.66,5
2931,398,357,2,91469.1,15
2932,4317,310,1,37488.88,15
2933,998,398,4,24195.87,20
2934,3464,388,3,39714.0,20
2935,1590,91,5,32616.02,15
2936,1850,50,2,58021.61,0
2937,3488,286,3,83862.97,5
2938,4829,134,5,51077.73,5
2939,2310,421,3,40562.08,15
2940,4594,79,5,12333.38,10
2941,4930,386,2,20523.53,15
2942,1862,99,3,70523.87,5
2943,1374,322,1,31665.59,15
2944,3530,274,3,9030.36,5
2945,3914,229,3,64608.52,15
2946,3023,201,1,8245.55,10
2947,2074,345,3,71512.4,10
2948,2276,42,1,61768.06,5
2949,4091,258,3,34189.18,15
2950,1798,117,3,98385.29,20
2951,4854,110,5,68845.67,0
2952,1174,75,5,60799.72,0
2953,4899,463,3,30496.65,10
2954,4197,439,5,67698.25,20
2955,1063,397,3,64242.13,5
2956,622,194,3,31525.04,10
2957,12,308,5,41226.56,20
2958,1380,113,3,85230.2,15
2959,4328,343,3,8297.38,5
2960,1544,147,3,71998.07,0
2961,1198,360,2,11003.25,0
2962,4637,43,3,33127.64,20
2963,2570,165,1,34431.39,0
2964,2152,370,4,91550.73,5
2965,4370,109,4,18716.14,10
2966,1975,475,4,40884.56,15
2967,1203,56,3,27664.25,20
2968,3907,403,2,98096.43,10
2969,4914,59,1,85355.35,0
2970,4290,36,2,49897.33,15
2971,1354,1,3,59046.54,0
2972,4415,481,1,87037.4,10
2973,2293,433,3,57139.91,0
2974,2665,15,5,83739.42,5
2975,3382,21,1,6263.8,10
2976,4446,107,1,41238.18,10
2977,2196,228,4,32082.04,15
2978,1540,182,2,98387.3,0
2979,568,179,2,19125.2,10
2980,3073,263,3,19260.02,15
2981,1697,153,1,48641.95,0
2982,4302,451,4,89203.05,5
2983,2163,348,5,94268.51,10
2984,4394,165,4,5671.25,5
2985,818,70,2,27265.64,10
2986,3442,230,2,78123.16,15
2987,3947,155,3,36236.64,15
2988,301,311,2,60382.5,0
2989,1001,228,2,97164.5,20
2990,3253,278,3,25430.79,20
2991,1950,82,5,67475.56,15
2992,2588,172,4,80374.23,5
2993,2437,261,1,44907.83,10
2994,4225,352,2,95880.12,5
2995,926,165,1,1891.68,20
2996,921,150,4,1248.56,0
2997,60,5,5,83097.54,0
2998,4553,354,1,21257.72,10
2999,4937,356,1,41220.82,0
3000,2616,318,1,38981.88,0
3001,4073,371,5,22936.01,15
3002,558,188,5,62542.01,0
3003,2160,52,2,33513.5,15
3004,3173,331,3,17220.68,15
3005,4226,186,3,10805.35,0
3006,2158,240,2,79222.66,10
3007,4067,25,2,1664.52,10
3008,2724,311,3,6032.0,10
3009,4915,321,3,73083.61,10
3010,2537,199,1,14532.11,0
3011,3508,289,2,89840.52,20
3012,2614,222,4,82104.26,5
3013,4077,327,2,51691.75,0
3014,1596,34,5,30283.27,10
3015,2118,197,2,8214.16,10
3016,3084,359,5,65147.99,20
3017,2405,76,1,66381.82,20
3018,1168,62,5,77659.71,10
3019,2142,346,1,43267.03,0
3020,4128,66,2,13379.81,20
3021,3810,402,2,24900.24,0
3022,3293,344,1,32801.36,20
3023,4779,374,5,39102.9,0
3024,571,57,3,5132.55,15
3025,1126,443,3,71999.53,15
3026,1477,100,2,13253.63,15
3027,4876,292,4,45420.15,10
3028,991,261,5,26308.09,15
3029,2747,356,4,26052.31,5
3030,1576,63,2,90583.58,5
3031,4756,197,5,12086.93,0
3032,4153,184,3,12331.39,5
3033,1493,114,1,1713.9,5
3034,4738,37,5,31314.08,5
3035,4026,300,2,59871.49,0
3036,2436,275,3,81181.54,15
3037,2177,472,4,40784.58,20
3038,1459,41,1,62188.56,5
3039,1946,164,1,19091.45,10
3040,2534,311,3,82941.8,15
3041,1768,386,1,75901.53,15
3042,181,109,4,66604.85,15
3043,2304,370,1,27922.44,0
3044,4712,435,2,22959.22,10
3045,861,331,5,8313.99,0
3046,4425,422,4,40074.24,0
3047,1781,20,2,2948.63,15
3048,4387,486,2,31315.42,10
3049,894,318,5,65575.6,20
3050,1009,19,4,80397.42,0
3051,2207,256,2,14055.89,5
3052,2329,11,1,3422.16,0
3053,214,290,4,94673.83,15
3054,2259,430,1,49508.39,5
3055,4975,85,3,57533.21,20
3056,4222,312,1,37485.68,10
3057,1764,425,5,78020.34,5
3058,498,163,1,98304.49,20
3059,1279,353,1,32994.59,20
3060,820,206,2,32951.49,0
3061,2015,493,4,10265.39,20
3062,1081,19,1,83853.44,5
3063,1541,67,5,15270.1,15
3064,4087,129,3,81728.3,20
3065,3922,437,3,17159.56,20
3066,611,308,3,89666.74,20
3067,232,354,4,56313.4,20
3068,1312,455,5,65072.29,0
3069,1205,116,3,91629.69,20
3070,4164,137,4,85398.75,10
3071,1745,127,3,95219.09,0
3072,1436,89,1,66369.42,5
3073,4357,262,3,41790.02,10
3074,1443,279,3,60366.56,15
3075,1761,445,4,68366.62,15
3076,1330,11,5,11754.74,10
3077,1716,371,2,80330.22,15
3078,4065,374,5,10186.13,10
3079,2525,425,5,41691.33,5
3080,4124,165,4,66062.94,20
3081,3742,85,1,48534.0,20
3082,1054,337,4,81274.58,20
3083,3738,365,1,49986.13,15
3084,4396,120,1,54455.74,15
3085,4759,211,3,13960.72,20
3086,3451,167,4,16869.08,15
3087,2823,428,1,28353.55,15
3088,106,407,4,3964.76,10
3089,167,126,4,11248.88,0
3090,3536,46,1,80667.31,0
3091,4706,255,3,99140.44,0
3092,508,494,2,7890.69,10
3093,564,108,4,89778.42,15
3094,4355,31,4,12495.71,5
3095,861,417,3,91451.97,20
3096,2033,89,2,67061.22,15
3097,1840,123,4,51559.41,0
3098,899,232,3,37393.16,0
3099,4802,406,3,80487.6,15
3100,1509,207,2,42047.4,10
3101,4889,444,3,85428.93,10
3102,3948,381,5,24136.08,10
3103,3883,14,2,22353.3,20
3104,3980,266,5,66655.42,20
3105,4278,75,1,33359.52,20
3106,4490,203,2,82385.63,10
3107,3748,55,5,63788.88,20
3108,1933,466,4,78574.82,5
3109,4570,344,1,86866.25,0
3110,1269,256,2,91957.33,20
3111,864,112,1,43933.13,15
3112,3470,380,2,46842.83,15
3113,2315,293,5,42375.5,15
3114,2414,370,2,42359.77,5
3115,761,360,2,5391.76,15
3116,2899,211,2,14438.64,20
3117,264,476,3,67610.58,0
3118,1743,296,3,51489.56,15
3119,4494,145,4,61378.08,15
3120,1804,151,5,22066.65,15
3121,2713,36,1,82850.87,0
3122,1898,82,2,42760.92,15
3123,4851,132,5,14470.83,15
3124,2664,39,3,28533.7,10
3125,1176,183,2,68382.18,15
3126,2437,74,4,52498.87,15
3127,2580,77,2,83628.09,5
3128,1483,94,4,85748.29,15
3129,3428,271,1,99305.47,0
3130,4408,485,4,44020.4,15
3131,2600,493,2,58357.87,20
3132,1896,15,5,45169.71,20
3133,3604,419,1,68679.61,10
3134,4444,330,5,22682.93,15
3135,287,323,5,62380.63,0
3136,1363,203,3,67311.54,15
3137,1035,94,5,93817.92,5
3138,2805,3,1,98899.67,0
3139,999,324,2,68628.12,10
3140,969,500,1,51192.28,0
3141,4731,459,4,21952.21,15
3142,4440,115,5,23568.26,15
3143,1756,342,3,65512.25,15
3144,4317,235,1,3862.76,10
3145,3282,188,5,72960.06,5
3146,92,29,4,3009.56,20
3147,1745,299,1,66217.73,10
3148,3047,60,2,6174.37,15
3149,4881,212,1,22364.36,5
3150,2648,109,4,31168.1,5
3151,2945,381,2,69466.85,15
3152,4062,57,4,82995.62,10
3153,3,81,4,206.57,0
3154,2354,306,5,26818.14,0
3155,2608,459,2,78401.08,0
3156,493,2,4,65097.52,20
3157,3360,104,2,49799.51,5
3158,4778,224,4,10600.04,15
3159,3608,104,5,40519.12,15
3160,3915,408,5,7051.93,0
3161,2700,159,2,8133.2,20
3162,4471,413,4,49357.47,5
3163,812,162,4,13254.46,0
3164,4212,438,1,20912.93,10
3165,3904,438,2,1681.26,10
3166,4504,9,3,53229.84,5
3167,1612,162,4,96789.69,5
3168,3447,304,1,33652.62,10
3169,2952,177,4,46466.55,10
3170,4816,344,1,96611.16,15
3171,867,15,4,97761.21,20
3172,1440,62,2,16494.35,5
3173,2136,281,5,62942.44,0
3174,2955,286,5,86435.9,20
3175,1533,293,5,85201.66,10
3176,1120,145,5,46378.17,0
3177,1095,308,3,43820.87,20
3178,2941,229,5,15743.71,0
3179,3487,91,2,97375.56,0
3180,4575,368,5,13860.25,15
3181,1832,311,1,24311.9,5
3182,1370,428,1,41855.23,15
3183,2767,297,2,48714.84,5
3184,1883,425,4,66665.49,0
3185,1210,238,4,44885.89,0
3186,1411,349,2,63328.06,10
3187,851,150,5,35926.14,20
3188,1335,381,3,1136.24,20
3189,745,326,3,53991.76,10
3190,1210,178,3,34757.65,0
3191,2314,364,5,18189.12,5
3192,2699,324,5,28343.12,10
3193,2113,207,5,90119.19,0
3194,4226,210,2,33220.99,5
3195,944,132,2,41658.4,20
3196,2224,276,1,48422.45,0
3197,4723,318,1,34641.92,15
3198,3993,307,1,73101.44,0
3199,653,85,4,26791.46,15
3200,1194,431,3,98806.94,10
3201,334,83,2,36007.3,15
3202,1937,85,3,46687.8,15
3203,2234,407,2,75285.93,10
3204,3087,461,2,16794.25,10
3205,4617,204,2,28580.55,10
3206,3490,39,5,88549.43,0
3207,4892,39,3,83124.7,10
3208,2977,41,2,34545.57,0
3209,2278,372,4,56686.82,15
3210,1216,427,5,79988.38,5
3211,3352,458,3,75013.64,15
3212,3272,187,1,2144.91,5
3213,1767,322,5,90726.07,15
3214,2456,290,3,96078.77,15
3215,449,36,2,67760.38,0
3216,825,285,3,9968.76,10
3217,3029,44,3,24707.77,15
3218,3904,144,3,29927.39,15
3219,2875,415,3,67270.25,0
3220,4435,68,4,26898.81,15
3221,1477,118,5,20231.7,15
3222,1866,263,1,75581.91,10
3223,254,188,5,47048.62,15
3224,3024,483,1,26728.14,0
3225,1304,274,4,12723.08,10
3226,2855,336,3,15223.96,15
3227,2238,281,5,99831.18,15
3228,4791,447,3,85108.41,15
3229,1152,172,2,56281.49,0
3230,565,399,3,42024.56,0
3231,2048,208,3,94245.44,10
3232,1971,85,4,51623.4,10
3233,361,129,2,31580.19,0
3234,3018,21,3,38326.99,5
3235,3954,424,3,82851.58,0
3236,2981,479,1,27206.1,10
3237,489,442,3,31065.31,10
3238,1671,176,1,56739.49,20
3239,535,55,3,28190.25,20
3240,422,181,4,49615.83,20
3241,1149,250,3,83873.55,0
3242,2785,285,4,97065.31,10
3243,309,496,2,87229.76,5
3244,1068,276,2,26135.5,20
3245,523,461,4,312.07,0
3246,947,170,5,59590.0,0
3247,2608,334,4,88690.03,5
3248,1117,305,3,89143.84,10
3249,2136,24,4,75098.3,15
3250,4767,485,4,83042.13,10
3251,4370,274,3,72653.44,10
3252,85,260,1,21827.38,20
3253,1552,82,4,62062.59,0
3254,3488,444,3,80839.74,10
3255,789,458,4,87072.97,15
3256,3501,87,5,91747.16,10
3257,2310,88,3,29371.76,0
3258,3274,321,5,90906.72,0
3259,4315,337,3,35172.04,10
3260,4566,107,5,90056.44,10
3261,1259,109,2,72792.37,15
3262,1684,7,3,55567.56,0
3263,4325,168,2,37097.0,20
3264,1581,439,5,28635.19,0
3265,416,250,3,92797.85,10
3266,3497,313,4,23925.77,15
3267,1138,306,3,73355.02,15
3268,2881,176,2,46851.93,20
3269,1587,191,1,28851.5,0
3270,1819,488,1,40125.87,10
3271,4688,489,4,91866.25,15
3272,3348,423,2,31895.41,15
3273,2905,429,2,99449.88,0
3274,4098,300,1,73254.54,15
3275,3538,449,3,7572.11,20
3276,1754,398,5,92232.69,5
3277,223,443,1,98907.8,15
3278,3008,242,5,42724.6,5
3279,4106,172,4,29702.56,0
3280,511,372,1,91787.33,20
3281,306,43,2,95414.22,0
3282,4540,72,3,77510.0,10
3283,2184,33,3,15424.38,20
3284,4571,96,1,31356.07,15
3285,3177,426,2,38967.01,10
3286,985,241,3,45380.22,15
3287,2230,463,1,77766.55,0
3288,2314,364,5,7396.22,0
3289,2951,442,5,19202.76,0
3290,3814,370,4,6329.1,0
3291,2099,13,1,36112.18,5
3292,2662,121,2,49186.81,5
3293,2502,431,1,23510.32,0
3294,427,194,5,8273.01,0
3295,168,89,3,36258.68,10
3296,420,318,5,23911.93,5
3297,3061,128,3,5988.54,0
3298,2219,105,5,26418.95,0
3299,866,408,3,3042.97,5
3300,2544,498,1,84056.3,0
3301,1121,461,3,55606.46,0
3302,2162,364,1,43381.15,0
3303,4599,273,3,1346.8,20
3304,3799,424,2,53139.56,0
3305,2277,377,4,71364.94,5
3306,2775,309,3,66349.07,10
3307,3731,70,2,10511.47,15
3308,4436,192,1,5442.86,20
3309,1757,419,5,93005.18,5
3310,153,357,3,18886.33,15
3311,1387,146,1,80182.1,0
3312,2179,200,2,9110.57,0
3313,965,439,5,41366.51,5
3314,2747,162,2,77170.85,20
3315,1497,268,4,63414.64,15
3316,3251,273,5,12978.74,5
3317,2762,177,2,52490.75,20
3318,1871,500,3,6123.76,20
3319,4841,105,4,58021.02,20
3320,348,348,5,49233.06,0
3321,4782,279,3,93643.12,15
3322,624,425,5,1585.52,0
3323,610,414,2,42819.3,5
3324,2956,112,5,24506.48,0
3325,2773,275,5,94870.74,5
3326,4356,258,2,68432.82,20
3327,2305,377,2,96588.82,10
3328,3642,469,3,29471.07,20
3329,4968,419,3,41159.57,5
3330,1774,268,4,4348.32,15
3331,4374,380,4,22371.88,0
3332,1048,271,2,31979.11,5
3333,2786,29,3,31228.26,20
3334,484,111,5,87918.24,5
3335,4412,250,4,17444.81,10
3336,4905,429,5,82106.44,5
3337,1427,442,2,27802.14,0
3338,4457,457,2,22489.61,5
3339,4874,275,4,59999.8,0
3340,1416,478,4,85382.72,0
3341,914,341,5,75895.63,20
3342,978,103,2,91955.72,0
3343,707,433,4,3329.25,20
3344,2987,112,2,38702.53,20
3345,1895,285,2,37250.51,0
3346,1884,217,5,6826.42,15
3347,233,64,1,32965.7,0
3348,4125,486,2,88270.43,10
3349,269,98,3,80395.03,5
3350,2599,3,1,3419.62,0
